DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
24-Sep-20,CTUM,Centum Investment Company Plc,15.15,29,20.55,20.7,20.65,20.6,0.05,0.24%,20500,-
24-Sep-20,HAFR,Home Afrika Ltd,0.3,0.53,0.41,0.45,0.42,0.42,-,-,34400,-
24-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
24-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,-,-,-,-
24-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.66,1.66,1.66,1.66,-,-,400,-
24-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,11.45,8,8.64,8.18,8.5,-0.32,3.76%,6600,-
24-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
24-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,342,350,343.25,340.5,2.75,0.81%,5900,-
24-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.88,8.1,8.42,-0.32,3.80%,73300,-
24-Sep-20,EABL,East African Breweries Ltd,135,222.25,162,170,163,160.75,2.25,1.40%,164400,-
24-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.31,1.4,1.4,1.38,0.02,1.45%,6200,-
24-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,11.05,11.05,11.05,11.05,-,-,-,-
24-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,32,32,32,30.05,1.95,6.49%,200,-
24-Sep-20,SCOM,Safaricom Plc,23.5,37,29.1,30.1,30,30,-,-,10557800,-
24-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.48,5,5,-,-,133900,-
24-Sep-20,GLD,ABSA NewGold ETF,1490,2100,2015,2015,2015,2015,-,-,-,-
24-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,172.14,176.45,173.46,173.22,0.24,0.14%,-,-
24-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,183.07,188.01,185.76,185.55,0.21,0.11%,-,-
24-Sep-20,^N20I,NSE 20-Share Index,1723.96,2609.21,1832,1832,1832,1840.68,-8.68,0.47%,-,-
24-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3221.79,3221.79,3221.79,3217.59,4.2,0.13%,-,-
24-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,139.71,139.71,139.71,139.63,0.08,0.06%,-,-
24-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1713.57,1713.57,1713.57,1710.44,3.13,0.18%,-,-
24-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1359.8,1359.8,1359.8,1358.57,1.23,0.09%,-,-
25-Sep-20,EGAD,Eaagads Ltd,8.2,14,13.15,13.15,13.15,13.15,-,-,-,-
25-Sep-20,KUKZ,Kakuzi Plc,300,397,385,385,385,385,-,-,-,-
25-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,81.5,81.5,81.5,81.5,-,-,-,-
25-Sep-20,LIMT,Limuru Tea Plc,360,475,400,400,400,385,15,3.90%,100,-
25-Sep-20,SASN,Sasini Plc,14.8,20,20,20,20,20,-,-,-,-
25-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,125,130,127.5,130,-2.5,1.92%,200,-
25-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.4,22.4,22.4,22.4,-,-,-,-
25-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.8,10,10,9.9,0.1,1.01%,1305600,-
25-Sep-20,BKG,BK Group Plc,12.15,28,13.5,13.5,13.5,13.5,-,-,5600,-
25-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,17,11.8,11.95,11.9,11.9,-,-,157900,-
25-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,125,60,61,60,60.25,-0.25,0.41%,90900,-
25-Sep-20,EQTY,Equity Group Holdings Plc,28,55.25,35.85,37,36.1,35.65,0.45,1.26%,691500,-
25-Sep-20,HFCK,HF Group Ltd,2.86,6.98,3.78,4.1,4.01,4.1,-0.09,2.20%,314600,-
25-Sep-20,IMH,I & M Holdings Plc,42.5,59,44,45,44.4,44.4,-,-,33600,-
25-Sep-20,KCB,KCB Group Plc,30,55.5,38.3,39.2,38.9,38.15,0.75,1.97%,1468600,-
25-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
25-Sep-20,NCBA,NCBA Group Plc,20,34.41,22.85,23.4,23.05,23.05,-,-,165800,-
25-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,76,76,76,76,-,-,46200,-
25-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,143,215,151,160,159.75,160,-0.25,0.16%,3500,-
25-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
25-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,0.99,0.99,0.98,0.01,1.02%,700,-
25-Sep-20,XPRS,Express Kenya Plc,2.5,6.84,4.32,4.32,4.32,4.32,-,-,1900,-
25-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
25-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.8,4.7,4.9,4.77,4.88,-0.11,2.25%,10400,-
25-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.66,-0.06,9.09%,100,-
25-Sep-20,NMG,Nation Media Group Plc,9,39.75,17,17.5,17.35,17.55,-0.2,1.14%,3900,-
25-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,4.04,4.04,4.04,4.04,-,-,-,-
25-Sep-20,SGL,Standard Group Plc,18,27,18.6,18.6,18.6,18.6,-,-,-,-
25-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,16.65,16.65,16.65,16.65,-,-,-,-
25-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.3,0.3,0.3,0.29,0.01,3.45%,15800,-
25-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.2,7.4,7.26,7.18,0.08,1.11%,30800,-
25-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
25-Sep-20,BAMB,Bamburi Cement Ltd,19.05,80,23.5,24.4,24,23.2,0.8,3.45%,6800,-
25-Sep-20,CRWN,Crown Paints Kenya Plc,36,68,46.5,46.5,46.5,42.55,3.95,9.28%,1200,-
25-Sep-20,CABL,East African Cables Ltd,1.26,2.8,1.46,1.7,1.53,1.62,-0.09,5.56%,67800,-
25-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,-,-,-,-
25-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.02,5.1,5.06,5.04,0.02,0.40%,649100,-
25-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
25-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
25-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3.23,1.75,1.84,1.8,1.79,0.01,0.56%,1855100,-
25-Sep-20,TOTL,Total Kenya Ltd,21,29,23.45,24.1,23.75,24.2,-0.45,1.86%,1000,-
25-Sep-20,UMME,Umeme Ltd,5.86,8.6,7.34,7.34,7.34,7.12,0.22,3.09%,1500,-
25-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.1,7.3,7.24,7.1,0.14,1.97%,100900,-
25-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2,2.2,2.07,2,0.07,3.50%,39700,-
25-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,220,-,-,3900,-
25-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.3,2.34,2.33,2.31,0.02,0.87%,230700,-
25-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.78,7.78,7.78,7.78,-,-,-,-
25-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.1,13.1,13.1,13.1,-,-,-,-
25-Sep-20,CTUM,Centum Investment Company Plc,15.15,30,20.5,20.7,20.6,20.65,-0.05,0.24%,135000,-
25-Sep-20,HAFR,Home Afrika Ltd,0.3,0.63,0.42,0.45,0.44,0.42,0.02,4.76%,65000,-
25-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
25-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.11,2.11,2.11,2.3,-0.19,8.26%,100,-
25-Sep-20,TCL,Trans-Century Plc,1.1,2.7,1.66,1.66,1.66,1.66,-,-,6600,-
25-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,13,8,8.5,8.36,8.18,0.18,2.20%,18800,-
25-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
25-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,355,355,355,343.25,11.75,3.42%,1400,-
25-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.02,8.5,8.04,8.1,-0.06,0.74%,118500,-
25-Sep-20,EABL,East African Breweries Ltd,135,222.25,164,164.5,164.25,163,1.25,0.77%,64900,-
25-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.4,1.4,1.4,1.4,-,-,2300,-
25-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
25-Sep-20,UNGA,Unga Group Ltd,26.1,35,32,32,32,32,-,-,-,-
25-Sep-20,SCOM,Safaricom Plc,23.5,34.5,29.5,30.05,30.05,30,0.05,0.17%,12093900,-
25-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,4.98,5.48,5.04,5,0.04,0.80%,279700,-
25-Sep-20,GLD,ABSA NewGold ETF,1470,2100,2015,2015,2015,2015,-,-,-,-
25-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,227.73,173.46,175.89,175.02,173.46,1.56,0.90%,-,-
25-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,184.82,187.64,187.02,185.76,1.26,0.68%,-,-
25-Sep-20,^N20I,NSE 20-Share Index,1723.96,2706.38,1847.63,1847.63,1847.63,1832,15.63,0.85%,-,-
25-Sep-20,^N25I,NSE 25-Share Index,2935.01,4207.9,3242.38,3242.38,3242.38,3221.79,20.59,0.64%,-,-
25-Sep-20,^NASI,NSE All-Share Index,124.3,171.36,140.37,140.37,140.37,139.71,0.66,0.47%,-,-
25-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2242.89,1730.06,1730.06,1730.06,1713.57,16.49,0.96%,-,-
25-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1905.4,1372.89,1372.89,1372.89,1359.8,13.09,0.96%,-,-
28-Sep-20,EGAD,Eaagads Ltd,8.2,14,13.15,13.15,13.15,13.15,-,-,300,-
28-Sep-20,KUKZ,Kakuzi Plc,300,397,385,385,385,385,-,-,-,-
28-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,81.5,81.5,81.5,81.5,-,-,-,-
28-Sep-20,LIMT,Limuru Tea Plc,360,475,400,400,400,400,-,-,-,-
28-Sep-20,SASN,Sasini Plc,14.8,20,20,20,20,20,-,-,-,-
28-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,125,130,127,127.5,-0.5,0.39%,2500,-
28-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.4,22.4,22.4,22.4,-,-,-,-
28-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.72,10.8,9.82,10,-0.18,1.80%,1776800,-
28-Sep-20,BKG,BK Group Plc,12.15,28,13.5,13.5,13.5,13.5,-,-,400,-
28-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,17,11.8,12,11.9,11.9,-,-,2140600,-
28-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,125,60,61,60.25,60,0.25,0.42%,47200,-
28-Sep-20,EQTY,Equity Group Holdings Plc,28,55.25,36.75,37.75,37.35,36.1,1.25,3.46%,540800,-
28-Sep-20,HFCK,HF Group Ltd,2.86,6.5,4,4,4,4.01,-0.01,0.25%,633100,-
28-Sep-20,IMH,I & M Holdings Plc,42.5,59,44,44,44,44.4,-0.4,0.90%,3000,-
28-Sep-20,KCB,KCB Group Plc,30,55.5,38.6,39.25,39.05,38.9,0.15,0.39%,778600,-
28-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
28-Sep-20,NCBA,NCBA Group Plc,20,33.64,22.75,23.2,22.8,23.05,-0.25,1.08%,59200,-
28-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,76.25,76.25,76.25,76,0.25,0.33%,100,-
28-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,160,161.75,160.25,159.75,0.5,0.31%,1400,-
28-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
28-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.98,1,0.99,0.99,-,-,4200,-
28-Sep-20,XPRS,Express Kenya Plc,2.5,6.84,4.32,4.32,4.32,4.32,-,-,-,-
28-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
28-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.8,4.7,4.8,4.75,4.77,-0.02,0.42%,9700,-
28-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.66,0.66,0.66,0.6,0.06,10.00%,2300,-
28-Sep-20,NMG,Nation Media Group Plc,9,39.75,17,17.9,17.8,17.35,0.45,2.59%,6400,-
28-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.85,3.85,3.85,4.04,-0.19,4.70%,1200,-
28-Sep-20,SGL,Standard Group Plc,18,27,18.65,18.65,18.65,18.6,0.05,0.27%,100,-
28-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,16.65,16.65,16.65,16.65,-,-,-,-
28-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.3,0.32,0.3,0.3,-,-,191700,-
28-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7,7.3,7.1,7.26,-0.16,2.20%,160300,-
28-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
28-Sep-20,BAMB,Bamburi Cement Ltd,19.05,79.75,23.6,24.25,23.85,24,-0.15,0.63%,78300,-
28-Sep-20,CRWN,Crown Paints Kenya Plc,36,68,46.5,46.5,46.5,46.5,-,-,-,-
28-Sep-20,CABL,East African Cables Ltd,1.26,2.8,1.4,1.56,1.49,1.53,-0.04,2.61%,310000,-
28-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,-,-,-,-
28-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.06,5.1,5.1,5.06,0.04,0.79%,132600,-
28-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
28-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
28-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3.2,1.78,1.81,1.78,1.8,-0.02,1.11%,296500,-
28-Sep-20,TOTL,Total Kenya Ltd,21,29,23.8,23.8,23.8,23.75,0.05,0.21%,-,-
28-Sep-20,UMME,Umeme Ltd,5.86,8.6,7,7,7,7.34,-0.34,4.63%,3000,-
28-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.5,7.26,7.24,0.02,0.28%,1517100,-
28-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.05,2.18,2.09,2.07,0.02,0.97%,159100,-
28-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,219,220,220,220,-,-,2600,-
28-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.21,2.32,2.35,2.35,2.33,0.02,0.86%,254400,-
28-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.6,7.6,7.6,7.78,-0.18,2.31%,100,-
28-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.1,13.1,13.1,13.1,-,-,-,-
28-Sep-20,CTUM,Centum Investment Company Plc,15.15,30,20.4,20.6,20.5,20.6,-0.1,0.49%,148000,-
28-Sep-20,HAFR,Home Afrika Ltd,0.3,0.63,0.41,0.45,0.44,0.44,-,-,2800,-
28-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
28-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.1,2.3,2.25,2.11,0.14,6.64%,3100,-
28-Sep-20,TCL,Trans-Century Plc,1.1,2.7,1.66,1.66,1.66,1.66,-,-,500,-
28-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,12.5,8.4,8.4,8.4,8.36,0.04,0.48%,11000,-
28-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
28-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,350,356,351.25,355,-3.75,1.06%,17600,-
28-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.04,8.04,8.04,8.04,-,-,-,-
28-Sep-20,EABL,East African Breweries Ltd,135,222.25,167,170,168,164.25,3.75,2.28%,110200,-
28-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.45,1.26,1.35,1.29,1.4,-0.11,7.86%,22000,-
28-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
28-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,32,-2,6.25%,1100,-
28-Sep-20,SCOM,Safaricom Plc,23.5,35.05,29.5,30.05,29.8,30.05,-0.25,0.83%,5393200,-
28-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.46,5.24,5.04,0.2,3.97%,5500,-
28-Sep-20,GLD,ABSA NewGold ETF,1470,2100,2015,2015,2015,2015,-,-,-,-
28-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,227.73,175.02,177.08,176.51,175.02,1.49,0.85%,-,-
28-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,186.18,188.13,187.46,187.02,0.44,0.24%,-,-
28-Sep-20,^N20I,NSE 20-Share Index,1723.96,2701.04,1850.21,1850.21,1850.21,1847.63,2.58,0.14%,-,-
28-Sep-20,^N25I,NSE 25-Share Index,2935.01,4207.9,3254.18,3254.18,3254.18,3242.38,11.8,0.36%,-,-
28-Sep-20,^NASI,NSE All-Share Index,124.3,171.36,140.09,140.09,140.09,140.37,-0.28,0.20%,-,-
28-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2242.89,1745.34,1745.34,1745.34,1730.06,15.28,0.88%,-,-
28-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1905.4,1385.01,1385.01,1385.01,1372.89,12.12,0.88%,-,-
29-Sep-20,EGAD,Eaagads Ltd,8.2,14,13.15,13.15,13.15,13.15,-,-,100,-
29-Sep-20,KUKZ,Kakuzi Plc,300,397,385,385,385,385,-,-,-,-
29-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,81.5,81.5,81.5,81.5,-,-,-,-
29-Sep-20,LIMT,Limuru Tea Plc,360,475,400,400,400,400,-,-,-,-
29-Sep-20,SASN,Sasini Plc,14.8,20,20,20,20,20,-,-,-,-
29-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,126,130,128.25,127,1.25,0.98%,1100,-
29-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.35,22.35,22.35,22.4,-0.05,0.22%,100,-
29-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.82,10.1,9.9,9.82,0.08,0.81%,16100,-
29-Sep-20,BKG,BK Group Plc,12.15,28,13,13.5,13.05,13.5,-0.45,3.33%,2400,-
29-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,17,11.7,11.95,11.85,11.9,-0.05,0.42%,380400,-
29-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,125,58.5,60.5,59.5,60.25,-0.75,1.24%,118500,-
29-Sep-20,EQTY,Equity Group Holdings Plc,28,55.5,36.1,38,36.65,37.35,-0.7,1.87%,1459000,-
29-Sep-20,HFCK,HF Group Ltd,2.86,6.98,3.8,4,3.99,4,-0.01,0.25%,29900,-
29-Sep-20,IMH,I & M Holdings Plc,42.5,59,44,46,45,44,1,2.27%,7200,-
29-Sep-20,KCB,KCB Group Plc,30,55.5,39.05,39.4,39.1,39.05,0.05,0.13%,379600,-
29-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
29-Sep-20,NCBA,NCBA Group Plc,20,34.55,22.75,23.4,22.9,22.8,0.1,0.44%,23700,-
29-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,75,78,75.75,76.25,-0.5,0.66%,131800,-
29-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,143,215,158,162,160,160.25,-0.25,0.16%,17700,-
29-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
29-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.96,1.07,0.97,0.99,-0.02,2.02%,13300,-
29-Sep-20,XPRS,Express Kenya Plc,2.5,6.84,4.32,4.32,4.32,4.32,-,-,-,-
29-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
29-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.9,4.8,4.8,4.8,4.75,0.05,1.05%,2400,-
29-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.66,0.66,0.66,0.66,-,-,-,-
29-Sep-20,NMG,Nation Media Group Plc,9,40,17.2,17.9,17.85,17.8,0.05,0.28%,25200,-
29-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.85,3.85,3.85,3.85,-,-,-,-
29-Sep-20,SGL,Standard Group Plc,18,27.55,18.65,18.65,18.65,18.65,-,-,-,-
29-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.05,16.95,15.45,16.65,-1.2,7.21%,1000,-
29-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.3,0.31,0.31,0.3,0.01,3.33%,81200,-
29-Sep-20,SCAN,WPP ScanGroup Plc,5.86,25,6.9,7.1,7,7.1,-0.1,1.41%,151400,-
29-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
29-Sep-20,BAMB,Bamburi Cement Ltd,19.05,80,23.5,24,23.65,23.85,-0.2,0.84%,69500,-
29-Sep-20,CRWN,Crown Paints Kenya Plc,36,68,42,42,42,46.5,-4.5,9.68%,200,-
29-Sep-20,CABL,East African Cables Ltd,1.26,2.8,1.42,1.5,1.44,1.49,-0.05,3.36%,15300,-
29-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,-,-,-,-
29-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.06,5.12,5.1,5.1,-,-,180900,-
29-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
29-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
29-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3.3,1.73,1.86,1.76,1.78,-0.02,1.12%,2334500,-
29-Sep-20,TOTL,Total Kenya Ltd,21,29,23,23.75,23.45,23.8,-0.35,1.47%,1000,-
29-Sep-20,UMME,Umeme Ltd,5.86,8.6,7,7,7,7,-,-,300,-
29-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.4,7.3,7.26,0.04,0.55%,1326800,-
29-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3.18,2.02,2.1,2.09,2.09,-,-,59200,-
29-Sep-20,JUB,Jubilee Holdings Ltd,210,360.25,220,220,220,220,-,-,10000,-
29-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.3,2.35,2.38,2.37,2.35,0.02,0.85%,678900,-
29-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,7.6,7.7,7.62,7.6,0.02,0.26%,600,-
29-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,13.1,-0.1,0.76%,100,-
29-Sep-20,CTUM,Centum Investment Company Plc,15.15,30,20.25,20.4,20.3,20.5,-0.2,0.98%,119000,-
29-Sep-20,HAFR,Home Afrika Ltd,0.3,0.63,0.41,0.45,0.43,0.44,-0.01,2.27%,13400,-
29-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
29-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.25,2.25,2.25,2.25,-,-,-,-
29-Sep-20,TCL,Trans-Century Plc,1.1,2.7,1.5,1.66,1.58,1.66,-0.08,4.82%,200,-
29-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,13,8.3,8.5,8.34,8.4,-0.06,0.71%,15800,-
29-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,-,-,-,-
29-Sep-20,BAT,British American Tobacco Kenya Plc,305,505,345,355,349.75,351.25,-1.5,0.43%,40900,-
29-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.1,8.6,8.36,8.04,0.32,3.98%,400,-
29-Sep-20,EABL,East African Breweries Ltd,135,222.25,168,171,170,168,2,1.19%,79300,-
29-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.5,1.2,1.35,1.27,1.29,-0.02,1.55%,12000,-
29-Sep-20,ORCH,Kenya Orchards Ltd,10.5,12.5,11.05,11.05,11.05,11.05,-,-,-,-
29-Sep-20,UNGA,Unga Group Ltd,26.1,35,30,30,30,30,-,-,100,-
29-Sep-20,SCOM,Safaricom Plc,23.5,34.5,29.5,30,29.8,29.8,-,-,1216000,-
29-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.1,5.46,5.18,5.24,-0.06,1.15%,40000,-
29-Sep-20,GLD,ABSA NewGold ETF,1470,2100,2015,2015,2015,2015,-,-,-,-
29-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,227.73,175.39,177.73,176.2,176.51,-0.31,0.18%,-,-
29-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,186.59,188.71,187.31,187.46,-0.15,0.08%,-,-
29-Sep-20,^N20I,NSE 20-Share Index,1723.96,2707.9,1844.99,1844.99,1844.99,1850.21,-5.22,0.28%,-,-
29-Sep-20,^N25I,NSE 25-Share Index,2935.01,4207.9,3252.25,3252.25,3252.25,3254.18,-1.93,0.06%,-,-
29-Sep-20,^NASI,NSE All-Share Index,124.3,171.36,140,140,140,140.09,-0.09,0.06%,-,-
29-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2242.89,1741.35,1741.35,1741.35,1745.34,-3.99,0.23%,-,-
29-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1905.4,1381.85,1381.85,1381.85,1385.01,-3.16,0.23%,-,-
30-Sep-20,EGAD,Eaagads Ltd,8.2,14,13.15,13.15,13.15,13.15,-,-,-,-
